type,latitude,longitude,left_latitude,left_longitude,right_latitude,right_longitude,node_0_latitude,node_0_longitude,node_1_latitude,node_1_longitude,node_2_latitude,node_2_longitude,node_3_latitude,node_3_longitude,node_4_latitude,node_4_longitude,node_5_latitude,node_5_longitude,node_6_latitude,node_6_longitude,node_7_latitude,node_7_longitude,node_8_latitude,node_8_longitude,node_9_latitude,node_9_longitude
325,25.49097613,51.44858471,25.49100233535077,51.448636965618114,25.490949924630716,51.44853245440467,25.4909979677936,51.448628256346844,25.490993600235907,51.44861954707621,25.490989232677702,51.44861083780621,25.490984865118982,51.448602128536834,25.490980497559747,51.4485934192681,25.490971762439738,51.44857600073252,25.49096739487896,51.448567291465686,25.49096302731767,51.44855858219949,25.490958659755865,51.44854987293392,25.490954292193543,51.44854116366898
326,25.49098401,51.44857986,25.491010202654813,51.4486321234332,25.490957817326663,51.44852759658959,25.491005837213628,51.44862341285942,25.491001471771927,51.44861470228627,25.490997106329715,51.448605991713755,25.49099274088699,51.44859728114187,25.49098837544375,51.44858857057062,25.490979644555726,51.44857114943002,25.49097527911094,51.44856243886067,25.490970913665645,51.44855372829195,25.490966548219834,51.448545017723866,25.4909621827735,51.44853630715641
327,25.4909919,51.44857501,25.491018071993896,51.44862728613843,25.49096572798758,51.448522733884346,25.491013709996196,51.44861857344711,25.491009347997988,51.44860986075643,25.49100498599926,51.44860114806637,25.491000624000026,51.44859243537695,25.49099626200027,51.44858372268816,25.490987537999217,51.44856629731248,25.49098317599792,51.44855758462558,25.490978813996104,51.44854887193932,25.49097445199378,51.448540159253696,25.490970089990935,51.44853144656871
328,25.49099978,51.44857017,25.491025910666018,51.44862247150987,25.490973649315443,51.44851786851289,25.491021555556298,51.44861375458998,25.491017200446073,51.448605037670724,25.491012845335327,51.448596320752095,25.49100849022407,51.4485876038341,25.49100413511229,51.448578886916735,25.490995424887195,51.448561453083904,25.490991069773877,51.44855273616844,25.490986714660036,51.4485440192536,25.490982359545686,51.448535302339394,25.490978004430822,51.448526585425824
329,25.49100767,51.44856534,25.491033733932554,51.44861768236535,25.49098160604887,51.44851299765736,25.491029389945083,51.44860895863622,25.491025045957098,51.448600234907715,25.491020701968598,51.44859151117984,25.49101635797958,51.448582787452594,25.491012013990048,51.448574063725985,25.491003326009434,51.44855661627465,25.490998982018354,51.44854789254993,25.490994638026752,51.448539168825846,25.490990294034646,51.448530445102385,25.490985950042013,51.44852172137956
330,25.49101557,51.44856052,25.491041613214204,51.44861287502417,25.490989526767205,51.44850816499853,25.49103727267979,51.44860414918523,25.49103293214487,51.44859542334693,25.49102859160942,51.44858669750925,25.491024251073462,51.44857797167221,25.491019910536988,51.448569245835785,25.491011229462487,51.44855179416485,25.491006888924467,51.44854306833032,25.49100254838592,51.44853434249643,25.490998207846868,51.44852561666317,25.490993867307296,51.44851689083053
331,25.49102346,51.4485557,25.491049503212896,51.4486080550284,25.490997416768522,51.44850334499429,25.491045162678706,51.44859932918877,25.491040822143997,51.44859060334975,25.49103648160877,51.448581877511366,25.49103214107303,51.448573151673614,25.491027800536774,51.448564425836494,25.49101911946271,51.448546974164145,25.49101477892491,51.448538248328916,25.491010438386585,51.44852952249431,25.491006097847745,51.44852079666034,25.49100175730839,51.448512070827
332,25.49103136,51.44855088,25.491057423928613,51.448603222378075,25.491005296052816,51.44849853764463,25.4910530799418,51.44859449864682,25.49104873595447,51.4485857749162,25.49104439196663,51.4485770511862,25.491040047978267,51.44856832745683,25.49103570398939,51.44855960372811,25.491027016010094,51.44854215627253,25.491022672019668,51.44853343254569,25.49101832802873,51.44852470881948,25.491013984037277,51.44851598509389,25.491009640045302,51.44850726136895
333,25.49103925,51.44854605,25.491065347283634,51.4485983719797,25.491013152697803,51.448493728043026,25.49106099773765,51.44858965164817,25.491056648191154,51.448580931317274,25.49105229864414,51.44857221098701,25.491047949096608,51.44856349065738,25.491043599548558,51.44855477032837,25.491034900450924,51.448537329672256,25.49103055090133,51.448528609345146,25.491026201351218,51.44851988901867,25.4910218518006,51.448511168692825,25.49101750224946,51.448502448367606
334,25.49104714,51.44854122,25.491073237282325,51.44859354198394,25.49102104269911,51.448488898038796,25.491068887736557,51.44858482165171,25.491064538190276,51.44857610132011,25.49106018864348,51.44856738098913,25.49105583909617,51.44855866065879,25.49105148954834,51.44854994032908,25.491042790451136,51.44853249967156,25.491038440901765,51.448523779343745,25.49103409135187,51.44851505901656,25.49102974180147,51.44850633869,25.491025392250545,51.44849761836408
335,25.49105503,51.44853639,25.491081127281017,51.44858871198818,25.491028932700424,51.44848406803455,25.49107677773547,51.44857999165524,25.49107242818941,51.448571271322926,25.49106807864283,51.44856255099125,25.491063729095735,51.4485538306602,25.491059379548126,51.44854511032979,25.49105068045136,51.448527669670845,25.491046330902204,51.44851894934233,25.49104198135253,51.44851022901444,25.491037631802346,51.44850150868718,25.49103328225164,51.44849278836055
336,25.49106292,51.44853156,25.49108903796361,51.44858386932386,25.491036802017845,51.448479250698874,25.491084684970957,51.44857515110164,25.4910803319778,51.44856643288005,25.491075978984124,51.44855771465909,25.49107162598993,51.44854899643877,25.491067272995224,51.44854027821907,25.491058567004263,51.44852284178157,25.491054214008013,51.44851412356377,25.49104986101124,51.448505405346594,25.49104550801396,51.44849668713005,25.49104115501616,51.44848796891415
337,25.49107081,51.44852672,25.491096981994634,51.4485789961723,25.491044637986843,51.448474443850465,25.491092619996813,51.44857028347534,25.49108825799848,51.448561570779006,25.49108389599963,51.4485528580833,25.49107953400027,51.44854414538823,25.491075172000393,51.4485354326938,25.491066447999092,51.448518007306824,25.491062085997676,51.44850929461429,25.491057723995734,51.44850058192239,25.491053361993288,51.44849186923111,25.49104899999032,51.44848315654047
338,25.49107869,51.44852187,25.49110489533369,51.448574125673225,25.49105248464779,51.44846961434957,25.49110052777936,51.448565416392775,25.491096160224515,51.44855670711295,25.491091792669156,51.448547997833764,25.491087425113285,51.44853928855521,25.4910830575569,51.44853057927729,25.491074322442582,51.448513160723344,25.491069954884654,51.44850445144732,25.491065587326208,51.448495742171936,25.491061219767253,51.44848703289718,25.491056852207773,51.44847832362306
339,25.49108657,51.44851702,25.49111277533238,51.44856927567746,25.491060364649112,51.448464764345324,25.49110840777827,51.4485605663963,25.491104040223643,51.44855185711577,25.491099672668504,51.44854314783588,25.491095305112854,51.44853443855662,25.491090937556685,51.44852572927799,25.491082202442804,51.44850831072263,25.491077834885097,51.4484996014459,25.491073467326867,51.448490892169815,25.491069099768133,51.44848218289435,25.491064732208876,51.44847347361952
340,25.49109445,51.44851217,25.491120655331056,51.4485644256817,25.491068244650428,51.448459914341086,25.491116287777164,51.44855571639983,25.491111920222764,51.4485470071186,25.49110755266784,51.448538297838,25.49110318511241,51.44852958855803,25.491098817556463,51.448520879278696,25.491090082443023,51.44850346072193,25.491085714885532,51.44849475144449,25.491081347327526,51.448486042167694,25.49107697976901,51.44847733289153,25.491072612209976,51.448468623615994
341,25.49110233,51.44850732,25.491128535329754,51.448559575685934,25.49107612465174,51.44845506433686,25.491124167776075,51.44855086640336,25.49111980022189,51.44854215712142,25.49111543266719,51.44853344784012,25.491111065111973,51.44852473855945,25.491106697556244,51.4485160292794,25.49109796244324,51.44849861072123,25.491093594885974,51.44848990144309,25.491089227328185,51.44848119216558,25.491084859769884,51.44847248288871,25.49108049221107,51.44846377361247
342,25.49111021,51.44850247,25.49113643595987,51.448554712985356,25.49108398402162,51.448450227037455,25.49113206496784,51.448546005819544,25.4911276939753,51.448537298654365,25.49112332298224,51.448528591489826,25.49111895198868,51.448519884325925,25.49111458099459,51.44851117716264,25.491105839004888,51.448493762838,25.491101468009262,51.44848505567662,25.491097097013125,51.44847634851588,25.491092726016472,51.44846764135577,25.491088355019304,51.448458934196296
343,25.49111809,51.44849761,25.49114431595856,51.44854985298958,25.491091864022938,51.448445367033216,25.49113994496675,51.44854114582307,25.49113557397443,51.44853243865719,25.49113120298159,51.44852373149194,25.491126831988243,51.44851502432732,25.491122460994376,51.44850631716334,25.491113719005106,51.44848890283728,25.491109348009704,51.4484801956752,25.491104977013784,51.44847148851375,25.491100606017348,51.448462781352944,25.4910962350204,51.44845407419276
344,25.49112597,51.44849276,25.491152195957227,51.448545002993825,25.491099744024265,51.44844051702897,25.491147824965637,51.44853629582661,25.49114345397354,51.44852758866002,25.491139082980926,51.44851888149407,25.491134711987797,51.448510174328746,25.49113034099415,51.44850146716406,25.49112159900532,51.448484052836584,25.49111722801014,51.44847534567379,25.49111285701444,51.44846663851164,25.491108486018234,51.44845793135011,25.491104115021503,51.44844922418923
345,25.49113385,51.4484879,25.49116008867021,51.4485401351621,25.4911076113113,51.44843566486072,25.491155715559792,51.44853142930017,25.491151342448862,51.44852272343887,25.491146969337414,51.448514017578205,25.49114259622546,51.448505311718165,25.491138223112987,51.448496605858764,25.491129476886503,51.44847919414187,25.49112510377249,51.44847048828437,25.49112073065796,51.44846178242751,25.49111635754292,51.448453076571276,25.491111984427366,51.448444370715684
346,25.49114172,51.44848305,25.491167958668893,51.44853528516633,25.49111548131261,51.44843081485648,25.49116358555869,51.44852657930369,25.491159212447986,51.44851787344168,25.491154839336758,51.44850916758031,25.49115046622502,51.448500461719576,25.491146093112768,51.44849175585947,25.49113734688672,51.44847434414116,25.491132973772928,51.448465638282954,25.491128600658616,51.44845693242539,25.491124227543796,51.44844822656845,25.49111985442846,51.44843952071215
347,25.4911496,51.44847819,25.491175825953295,51.44853043300653,25.491123374028202,51.44842594701628,25.491171454962362,51.448521725837196,25.491167083970918,51.44851301866849,25.491162712978962,51.44850431150042,25.49115834198649,51.44849560433298,25.4911539709935,51.44848689716618,25.491145229005983,51.44846948283447,25.491140858011455,51.44846077566957,25.491136487016412,51.4484520685053,25.491132116020857,51.44844336134166,25.491127745024784,51.448434654178655
348,25.49115748,51.44847334,25.491183685320557,51.44852559571557,25.491131274660926,51.44842108430723,25.491179317768417,51.44851688642806,25.491174950215765,51.44850817714118,25.491170582662594,51.44849946785494,25.49116621510891,51.44849075856933,25.49116184755471,51.44848204928435,25.491153112444774,51.44846463071629,25.491148744889035,51.448455921433215,25.491144377332777,51.44844721215077,25.491140009776007,51.44843850286895,25.491135642218723,51.44842979358777
349,25.49116536,51.44846849,25.491191585950677,51.448520733014995,25.491139134030817,51.44841624700782,25.49118721496018,51.448512025844245,25.491182843969174,51.448503318674135,25.49117847297765,51.44849461150465,25.491174101985614,51.448485904335804,25.49116973099306,51.448477197167584,25.49116098900642,51.448459782833055,25.491156618012326,51.448451075666746,25.49115224701772,51.44844236850106,25.491147876022602,51.44843366133601,25.49114350502696,51.4484249541716
350,25.49117324,51.44846363,25.4911994326171,51.44851589353869,25.491147047364375,51.448411366484095,25.4911950671822,51.448507182947324,25.49119070174679,51.4484984723566,25.491186336310864,51.448489761766496,25.491181970874422,51.44848105117703,25.491177605437468,51.4484723405882,25.49116887456201,51.448454919412434,25.491164509123514,51.4484462088255,25.4911601436845,51.4484374982392,25.491155778244973,51.44842878765353,25.49115141280493,51.4484200770685
351,25.49118113,51.44845879,25.491207227239986,51.44851111206819,25.49115503274145,51.44840646795453,25.491202877701276,51.44850239172192,25.491198528162055,51.44849367137627,25.49119417862231,51.448484951031254,25.491189829082057,51.44847623068687,25.491185479541283,51.448467510343114,25.491176780458193,51.44845006965751,25.491172430915878,51.44844134931565,25.491168081373043,51.44843262897442,25.491163731829694,51.44842390863382,25.49115938228583,51.44841518829386
352,25.49118902,51.44845397,25.49121506318536,51.44850632511734,25.491162976796055,51.44840161490535,25.491210722655754,51.44849759926288,25.49120638212564,51.44848887340904,25.491202041595002,51.448480147555834,25.49119770106385,51.44847142170326,25.491193360532183,51.44846269585132,25.4911846794673,51.44844524414932,25.491180338934083,51.44843651829927,25.491175998400347,51.44842779244984,25.4911716578661,51.44841906660105,25.491167317331332,51.448410340752886
353,25.49119692,51.44844915,25.49122296318405,51.448501505121584,25.491170876797362,51.448396794901115,25.491218622654667,51.44849277926642,25.491214282124766,51.44848405341187,25.49120994159435,51.44847532755795,25.491205601063417,51.44846660170468,25.491201260531962,51.44845787585202,25.491192579467516,51.44844042414861,25.491188238934516,51.44843169829785,25.491183898401,51.448422972447716,25.491179557866975,51.44841424659822,25.491175217332422,51.448405520749354
